"Time","WW","WR","RR"
0,0,182.494663080141,43.9360961828571
0,0,177,49.7764474304425
0,0,177,20.2455562774136
29.8436078251773,0,0,185.167197646909
12.9306125700817,29.297431950223,0,180
6.11398741702584,41.6027969808813,0,180
1,47.0723198867394,0,0
181,20.2144516714046,27.2629893506851,0
0,189.116906065371,39.8283420298097,0
0,184,45.4867325123162,0
0,184,21.150343287686,24.9608520505156
0,0,191.922221966934,38.9048900628317
0,0,187,44.6426552160643
0,0,187,18.6234868453979
26.9425344399307,0,0,194.248765959456
11.8162869502161,27.2209243117092,0,190
5.09133916125712,38.7732724776055,0,190
1,43.3570962677783,0,0
191,16.9330609578555,26.8597092791344,0
0,197.77075321436,37.4269762075646,0
0,194,41.5953460694379,0
0,194,16.5624125506912,25.4428949693859
0,0,200.651325033984,35.7928657850632
0,0,197,39.9260247160619
0,0,197,16.9011583856083
23.5615233358324,0,0,203.726737422272
11.4428465567091,22.8946335496838,0,200
4.79779103015265,33.9414521794791,0,200
1,38.4956587513353,0,0
201,15.9477838089079,23.3933262943295,0
0,207.154496753467,34.1287907160147,0
0,204,38.0455107182011,0
0,204,14.5420692788708,24.1402102342342
0,0,209.785562126951,33.4565221976098
0,0,207,36.7507152261271
0,0,207,13.8096970464151
23.4214413820022,0,0,212.590044818232
9.11487517277389,22.999050970886,0,210
3.55928189040244,31.6273523306182,0,210
1,34.6938546907879,0,0
211,13.7890114212669,21.4491458097353,0
0,216.568499103186,30.2617111370593,0
0,214,33.4791260342498,0
0,214,14.4684351720369,19.7243554836586
0,0,219.459802078316,29.5186798903472
0,0,217,32.8432667535005
0,0,217,12.7055860623671
21.0886849848464,0,0,222.050017775111
8.26319523966554,21.2742229625387,0,220
2.95397102035503,29.3162495769351,0,220
1,31.8848923771317,0,0
221,11.5112590408488,20.9427084388102,0
0,225.757732905253,28.2397752797688,0
0,224,30.5335533935283,0
0,224,11.2370094022736,19.8403788364702
0,0,228.683959996101,26.9580176170452
0,0,227,29.2383959638282
0,0,227,11.4608806106513
18.4152493670529,0,0,231.730526426979
7.91616545739625,17.9166516505609,0,230
2.77495250910933,25.5322157476401,0,230
1,28.1142196909119,0,0
231,10.8078753907364,18.1830640665516,0
0,235.386382528654,25.5574553563312,0
0,234,27.7597999616007,0
0,234,9.82506195192629,18.6546671119802
0,0,238.160817489375,24.9792599729987
0,0,237,26.7603225931113
0,0,237,9.2998534427724
18.0579650862033,0,0,241.038784628098
6.18078482902061,17.7286130291769,0,240
2.01868414304018,23.5259946944277,0,240
1,25.1585911616964,0,0
241,9.25157975647609,16.5480132909788,0
0,245.019481079407,22.4565306696476,0
0,244,24.19506045906,0
0,244,9.69746811099318,15.2656239744899
0,0,248.120083099728,21.6659422735242
0,0,247,23.66963653858
0,0,247,10.59404909927
14.025725328458,0,0,251.317656199354
7.57978347100709,13.5553114582458,0,250
2.37235426567025,20.8310021478877,0,250
1,22.9026022511377,0,0
251,11.6269310422858,11.9402035261339,0
0,255.497788127104,19.7139864313172,0
0,254,21.8498610824762,0
0,254,12.2294793242132,10.2632655985135
0,0,258.589003832624,18.5611005530826
0,0,257,20.8302611098183
0,0,257,12.8414249707503
8.69898246035572,0,0,261.683354009497
9.38566084082604,8.21779320358865,0,260
2.72236286090954,17.3526562222108,0,260
1,19.9102346413746,0,0
261,13.8853077792111,6.91222423423164,0
0,265.884920079066,16.8571394802101,0
0,264,19.7492256342402,0
0,264,15.0089505319723,5.81594351826619
0,0,269.15915386282,16.8164381315188
0,0,267,20.184044894017
0,0,267,16.5309591446973
4.90634957481802,0,0,272.572101884214
12.5196238547075,4.63458856520118,0,270
3.73660158693403,17.3072351289996,0,270
1,21.3842788178164,0,0
271,18.8471367048881,3.89638981462294,0
0,277.305559425001,17.8131648727557,0
0,274,22.5080905799581,0
0,274,20.6500320415255,3.26079395210922
0,0,280.990076928232,18.3369441576466
0,0,277,23.7575642939813
0,0,277,22.4871754307152
2.71688615209711,0,0,284.806908788069
16.3075180867749,2.55440468576408,0,280
6.11424032178842,19.0407068077389,0,280
1,25.66630602927,0,0
281,25.0888647873197,2.11886424192901,0
0,290.170014659091,19.6150722705906,0
0,284,27.4054601448325,0
0,284,27.3180092615647,1.75424595922081
0,0,294.488273204754,20.2980727993049
0,0,287,29.5470464667015
0,0,287,29.9027313948244
1.44985784080022,0,0,299.118728826344
19.7220067311769,1.35978254514658,0,290
10.7333072072123,21.3547067939995,0,290
1,33.0121410570872,0,0
291,33.8512446570562,1.11878169349812,0
0,305.783494077315,22.1755164666921,0
0,294,35.9767678988273,0
0,294,37.1054066404138,0.915988267142695
0,0,311.126569412723,22.9649009584643
0,0,297,39.1861152748747
0,0,297,40.5592561722682
0.745812287702943,0,0,316.745852873383
23.0073761404715,0.695556978732236,0,300
18.6802499651112,23.9383198664076,0,300
1,43.8167301605372,0,0
301,45.4845953022665,0.562190332872363,0
0,324.684339063634,24.628217187217,0
0,304,47.6175996104749,0
0,304,49.5127588349648,0.452157876336396
0,0,331.034797299712,25.3219909436345
0,0,307,51.7947082796331
0,0,307,53.9173664500804
0.362023543672755,0,0,337.777598707587
25.6973802493315,0.335838483786333,0,310
30.1159656203034,26.2723572709589,0,310
1,58.0106827477431,0,0
311,60.4088897101862,0.267334297778227,0
0,347.400210472957,26.9827222527975,0
0,314,63.1285566730704,0
0,314,65.6988196209978,0.211884817943854
0,0,355.06777975544,27.6591681784863
0,0,317,68.5749366772012
0,0,317,71.2853098194794
0.167222730043147,0,0,363.082713094339
28.1208673869022,0.15439289129542,0,320
45.8258250462392,28.4642481220371,0,320
1,76.2482188107868,0,0
321,79.1110677129998,0.121193896177598,0
0,374.26221481627,28.9801575739689,0
0,324,82.2788896663425,0
0,324,85.2473970703479,0.0947823179986716
0,0,383.010104313077,29.4224126998307
0,0,327,88.5499958656056
0,0,327,91.6205855847453
0.0738755023061564,0,0,392.071118995843
29.7264102182468,0.0679387015745453,0,330
65.1596418051209,29.9026201165569,0,330
1,97.2837773884789,0,0
331,100.475914454116,0.0527343204371074,0
0,404.617387969281,30.1778438916226,0
0,334,104.081633811171,0
0,334,107.344939020656,0.0408148482092184
0,0,414.332404317898,30.3729341936897
0,0,337,111.038056479379
0,0,337,114.350096645795
0.0315035879414329,0,0,424.253447176333
30.4514460804582,0.028881677065235,0,340
87.5968255964894,30.4957341378578,0,340
1,120.4561403294,0,0
341,123.800699144627,0.0222172683829415,0
0,437.711207314088,30.4802824758574,0
0,344,127.560639350775,0
0,344,130.912237983156,0.0170504903069249
0,0,447.921998809687,30.3744703507998
0,0,347,134.661286297078
0,0,347,138.00982782944
0.0130566953305753,0,0,458.1973039842
30.1711753667525,0.0119398696913898,0,350
111.631740748516,30.1012912023125,0,350
1,144.079830190113,0,0
351,147.410752440381,0.00911872251585501,0
0,471.947603881686,29.8045463311161,0
0,354,151.075594975016,0
0,354,154.382116349841,0.00695130221905936
0,0,482.256582811867,29.4347959553448
0,0,357,157.981309494323
0,0,357,161.252348079722
0.00528990300830753,0,0,492.522383840702
28.9919540690753,0.00482780318470902,0,360
135.928281394475,28.836459636033,0,360
1,166.993278160403,0,0
361,170.200104917788,0.00366608076061101,0
0,506.079860085732,28.3154416120733,0
0,364,173.56704449426,0
0,364,176.715485717226,0.00277976297209684
0,0,516.109033204778,27.7392859551016
0,0,1,250
