"Time","WWWWWWWW","WWWWWWWR","WWWWWWWB","WWWWWWRR","WWWWWWRB","WWWWWWBB","WWWWWHWW","WWWWWHWR","WWWWWHWB","WWWWWHRR","WWWWWHRB","WWWWWHBB","WWWWHHWW","WWWWHHWR","WWWWHHWB","WWWWHHRR","WWWWHHRB","WWWWHHBB","WWWRWWWW","WWWRWWWR","WWWRWWWB","WWWRWWRR","WWWRWWRB","WWWRWWBB","WWWRWHWW","WWWRWHWR","WWWRWHWB","WWWRWHRR","WWWRWHRB","WWWRWHBB","WWWRHHWW","WWWRHHWR","WWWRHHWB","WWWRHHRR","WWWRHHRB","WWWRHHBB","WWWBWWWW","WWWBWWWR","WWWBWWWB","WWWBWWRR","WWWBWWRB","WWWBWWBB","WWWBWHWW","WWWBWHWR","WWWBWHWB","WWWBWHRR","WWWBWHRB","WWWBWHBB","WWWBHHWW","WWWBHHWR","WWWBHHWB","WWWBHHRR","WWWBHHRB","WWWBHHBB","WWRRWWWW","WWRRWWWR","WWRRWWWB","WWRRWWRR","WWRRWWRB","WWRRWWBB","WWRRWHWW","WWRRWHWR","WWRRWHWB","WWRRWHRR","WWRRWHRB","WWRRWHBB","WWRRHHWW","WWRRHHWR","WWRRHHWB","WWRRHHRR","WWRRHHRB","WWRRHHBB","WWRBWWWW","WWRBWWWR","WWRBWWWB","WWRBWWRR","WWRBWWRB","WWRBWWBB","WWRBWHWW","WWRBWHWR","WWRBWHWB","WWRBWHRR","WWRBWHRB","WWRBWHBB","WWRBHHWW","WWRBHHWR","WWRBHHWB","WWRBHHRR","WWRBHHRB","WWRBHHBB","WWBBWWWW","WWBBWWWR","WWBBWWWB","WWBBWWRR","WWBBWWRB","WWBBWWBB","WWBBWHWW","WWBBWHWR","WWBBWHWB","WWBBWHRR","WWBBWHRB","WWBBWHBB","WWBBHHWW","WWBBHHWR","WWBBHHWB","WWBBHHRR","WWBBHHRB","WWBBHHBB","WHWWWWWW","WHWWWWWR","WHWWWWWB","WHWWWWRR","WHWWWWRB","WHWWWWBB","WHWWWHWW","WHWWWHWR","WHWWWHWB","WHWWWHRR","WHWWWHRB","WHWWWHBB","WHWWHHWW","WHWWHHWR","WHWWHHWB","WHWWHHRR","WHWWHHRB","WHWWHHBB","WHWRWWWW","WHWRWWWR","WHWRWWWB","WHWRWWRR","WHWRWWRB","WHWRWWBB","WHWRWHWW","WHWRWHWR","WHWRWHWB","WHWRWHRR","WHWRWHRB","WHWRWHBB","WHWRHHWW","WHWRHHWR","WHWRHHWB","WHWRHHRR","WHWRHHRB","WHWRHHBB","WHWBWWWW","WHWBWWWR","WHWBWWWB","WHWBWWRR","WHWBWWRB","WHWBWWBB","WHWBWHWW","WHWBWHWR","WHWBWHWB","WHWBWHRR","WHWBWHRB","WHWBWHBB","WHWBHHWW","WHWBHHWR","WHWBHHWB","WHWBHHRR","WHWBHHRB","WHWBHHBB","WHRRWWWW","WHRRWWWR","WHRRWWWB","WHRRWWRR","WHRRWWRB","WHRRWWBB","WHRRWHWW","WHRRWHWR","WHRRWHWB","WHRRWHRR","WHRRWHRB","WHRRWHBB","WHRRHHWW","WHRRHHWR","WHRRHHWB","WHRRHHRR","WHRRHHRB","WHRRHHBB","WHRBWWWW","WHRBWWWR","WHRBWWWB","WHRBWWRR","WHRBWWRB","WHRBWWBB","WHRBWHWW","WHRBWHWR","WHRBWHWB","WHRBWHRR","WHRBWHRB","WHRBWHBB","WHRBHHWW","WHRBHHWR","WHRBHHWB","WHRBHHRR","WHRBHHRB","WHRBHHBB","WHBBWWWW","WHBBWWWR","WHBBWWWB","WHBBWWRR","WHBBWWRB","WHBBWWBB","WHBBWHWW","WHBBWHWR","WHBBWHWB","WHBBWHRR","WHBBWHRB","WHBBWHBB","WHBBHHWW","WHBBHHWR","WHBBHHWB","WHBBHHRR","WHBBHHRB","WHBBHHBB","HHWWWWWW","HHWWWWWR","HHWWWWWB","HHWWWWRR","HHWWWWRB","HHWWWWBB","HHWWWHWW","HHWWWHWR","HHWWWHWB","HHWWWHRR","HHWWWHRB","HHWWWHBB","HHWWHHWW","HHWWHHWR","HHWWHHWB","HHWWHHRR","HHWWHHRB","HHWWHHBB","HHWRWWWW","HHWRWWWR","HHWRWWWB","HHWRWWRR","HHWRWWRB","HHWRWWBB","HHWRWHWW","HHWRWHWR","HHWRWHWB","HHWRWHRR","HHWRWHRB","HHWRWHBB","HHWRHHWW","HHWRHHWR","HHWRHHWB","HHWRHHRR","HHWRHHRB","HHWRHHBB","HHWBWWWW","HHWBWWWR","HHWBWWWB","HHWBWWRR","HHWBWWRB","HHWBWWBB","HHWBWHWW","HHWBWHWR","HHWBWHWB","HHWBWHRR","HHWBWHRB","HHWBWHBB","HHWBHHWW","HHWBHHWR","HHWBHHWB","HHWBHHRR","HHWBHHRB","HHWBHHBB","HHRRWWWW","HHRRWWWR","HHRRWWWB","HHRRWWRR","HHRRWWRB","HHRRWWBB","HHRRWHWW","HHRRWHWR","HHRRWHWB","HHRRWHRR","HHRRWHRB","HHRRWHBB","HHRRHHWW","HHRRHHWR","HHRRHHWB","HHRRHHRR","HHRRHHRB","HHRRHHBB","HHRBWWWW","HHRBWWWR","HHRBWWWB","HHRBWWRR","HHRBWWRB","HHRBWWBB","HHRBWHWW","HHRBWHWR","HHRBWHWB","HHRBWHRR","HHRBWHRB","HHRBWHBB","HHRBHHWW","HHRBHHWR","HHRBHHWB","HHRBHHRR","HHRBHHRB","HHRBHHBB","HHBBWWWW","HHBBWWWR","HHBBWWWB","HHBBWWRR","HHBBWWRB","HHBBWWBB","HHBBWHWW","HHBBWHWR","HHBBWHWB","HHBBWHRR","HHBBWHRB","HHBBWHBB","HHBBHHWW","HHBBHHWR","HHBBHHWB","HHBBHHRR","HHBBHHRB","HHBBHHBB"
232,0.00680403041629783,0,0.0158933653820893,0,0,0,0,0,0.0551777625351056,0,0,0.253298491781107,0.438911332187166,0,0,0,0,0.155364975388588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239926432045856,0,0.0887451779122934,0,0,0,0,0,0.307059190333684,0,0,1.57989229283104,2.86838265866357,0,0,0,0,0.975964030249345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084993496082602,0,0.319557559410154,0,0,0,0,0,1.10776545436673,0,0,5.74574578783115,10.414994647069,0,0,0,0,3.55185824496708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,0.00620790580306026,0,0.0148494353675353,0,0,0,0,0,0.0516571189790491,0,0,0.240418759630105,0.415865034574646,0,0,0,0,0.147675434379166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0223900663688907,0,0.0850264106469544,0,0,0,0,0,0.295232249656077,0,0,1.53959453701943,2.77859148973796,0,0,0,0,0.952545233282675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0797136014043125,0,0.308436455406969,0,0,0,0,0,1.07327982739264,0,0,5.64676848116496,10.169772593285,0,0,0,0,3.49642792571537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,0.00566690085298233,0,0.0138936021047996,0,0,0,0,0,0.0484446068700928,0,0,0.228684764432874,0.393028431861835,0,0,0,0,0.140683403675605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0209237375175501,0,0.0816478972437213,0,0,0,0,0,0.284624637481192,0,0,1.50482980582213,2.68231430916141,0,0,0,0,0.932592063643157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0748873206477457,0,0.298449871593386,0,0,0,0,0,1.04294526278178,0,0,5.56725746986453,9.89189993353074,0,0,0,0,3.45328900771227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,0.0051757268180261,0,0.0130174628362687,0,0,0,0,0,0.0455093566654728,0,0,0.217978895616878,0.370587180508895,0,0,0,0,0.134316508363216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0195813295617169,0,0.0785800127529976,0,0,0,0,0,0.275122945019742,0,0,1.47513624243501,2.58153889696521,0,0,0,0,0.915817529668243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0704611789714742,0,0.289418810968519,0,0,0,0,0,1.01607970222034,0,0,5.50379222908543,9.58654005112068,0,0,0,0,3.42029598119205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,0.00472962345931526,0,0.0122135682891855,0,0,0,0,0,0.0428236374335095,0,0,0.208195868718625,0.348689081177004,0,0,0,0,0.128509517900918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0183517295706591,0,0.075796935740595,0,0,0,0,0,0.266624006190968,0,0,1.45009787250992,2.47792698458854,0,0,0,0,0.901958863894242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0663890148745891,0,0.281193343569332,0,0,0,0,0,0.992086396080407,0,0,5.45337081928881,9.25874384209828,0,0,0,0,3.39554079836175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,0.00432430032196515,0,0.0114752754341988,0,0,0,0,0,0.0403624749628919,0,0,0.199240725871745,0.327448740466342,0,0,0,0,0.123203213487342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0172248628660264,0,0.0732758056866764,0,0,0,0,0,0.259032914587315,0,0,1.42933051891222,2.37285031886524,0,0,0,0,0.890769237649886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0626308695301939,0,0.273647719928159,0,0,0,0,0,0.970442779248573,0,0,5.41334080297801,8.91331059702045,0,0,0,0,3.37731350121536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,0.00395589146408393,0,0.0107966678485852,0,0,0,0,0,0.0381034813868591,0,0,0.191028249439718,0.306953192503686,0,0,0,0,0.118344139996841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161916097651583,0,0.070996479852944,0,0,0,0,0,0.252263017578438,0,0,1.4124810763015,2.26743793896073,0,0,0,0,0.882017919997006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0591522848851844,0,0.266677898805082,0,0,0,0,0,0.950697421498182,0,0,5.38138454764612,8.55474509679448,0,0,0,0,3.36409762748241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,0.00362091367616667,0,0.0101724797577474,0,0,0,0,0,0.0360266673538541,0,0,0.183482319733267,0.287266409283047,0,0,0,0,0.113884311996494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152437225369111,0,0.0689412805948063,0,0,0,0,0,0.246235690498621,0,0,1.3992261464777,2.16261421792871,0,0,0,0,0.87549002722906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0559236341926871,0,0.260199046714111,0,0,0,0,0,0.932465987429662,0,0,5.35550153326419,8.18722019260849,0,0,0,0,3.35456387434488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,0.00328444875986519,0,0.00935289808487758,0,0,0,0,0,0.0331785391933006,0,0,0.170223650738373,0.279990023024326,0,0,0,0,0.105747963481769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014011476692859,0,0.0643004316438534,0,0,0,0,0,0.230213415560407,0,0,1.31732154381428,2.19087303053728,0,0,0,0,0.825012846387051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0514866733622628,0,0.243091189805172,0,0,0,0,0,0.873238762341725,0,0,5.04942108563528,8.3356113905382,0,0,0,0,3.16573195344631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,0.00298114259585393,0,0.00861673242871216,0,0,0,0,0,0.0306220519230733,0,0,0.158397786856234,0.271947414189746,0,0,0,0,0.0984970776787779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129054103171208,0,0.0602077322742385,0,0,0,0,0,0.216129089389344,0,0,1.24658655965693,2.20603632890016,0,0,0,0,0.781528032611134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0474888831720316,0,0.22789818768653,0,0,0,0,0,0.820771066370003,0,0,4.78238036464279,8.41567530837857,0,0,0,0,3.00133094120924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,0.00270770161472224,0,0.00795585793833376,0,0,0,0,0,0.0283278518690298,0,0,0.147862025999603,0.263318764128465,0,0,0,0,0.0920425648229334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01191317669117,0,0.0566146767515628,0,0,0,0,0,0.203801595067552,0,0,1.18605508491069,2.20990236097312,0,0,0,0,0.744424163652084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043885115510074,0,0.214427714113877,0,0,0,0,0,0.774338130361195,0,0,4.55030906208732,8.43578551285933,0,0,0,0,2.85877349434774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,0.00246040996779717,0,0.00735631727780319,0,0,0,0,0,0.0262473450938437,0,0,0.138328981218175,0.253748723854776,0,0,0,0,0.0862055632648888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011009927914839,0,0.0533585786483691,0,0,0,0,0,0.19265149177644,0,0,1.13190303037962,2.19457094404718,0,0,0,0,0.711296175242191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406463031889398,0,0.202584908591553,0,0,0,0,0,0.733741993271902,0,0,4.35251553289566,8.41300293065996,0,0,0,0,2.73778436155969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,0.0022367114546808,0,0.00681190000938551,0,0,0,0,0,0.0243604687388926,0,0,0.129702171558948,0.243518366158338,0,0,0,0,0.0809281397064337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101875879983339,0,0.0504075254293262,0,0,0,0,0,0.182588824254706,0,0,1.0836424611776,2.16399448716906,0,0,0,0,0.681861723362287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0377323738346312,0,0.192174502043286,0,0,0,0,0,0.698369571313202,0,0,4.18539222827741,8.35168788558353,0,0,0,0,2.63618669809127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,0.00203431239594075,0,0.00631717125046571,0,0,0,0,0,0.0226492528013019,0,0,0.121895920249638,0.232863889850324,0,0,0,0,0.0761583266623768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00943895492592654,0,0.0477345696747875,0,0,0,0,0,0.173534280192077,0,0,1.04085335343466,2.12153234250094,0,0,0,0,0.655873011670507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0351076908466569,0,0.183024746741062,0,0,0,0,0,0.667668772684607,0,0,4.04567359071144,8.25608750840291,0,0,0,0,2.55198847580291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
