"Time","WW","WR","RR"
236,244.539003270169,0,0
237,245.496265544876,0,0
238,246.439015830357,0,0
239,247.367371792459,0,0
240,248.281453300503,0,0
241,249.181382454309,0,0
242,250.06728363392,0,0
243,250.939283546692,0,0
244,251.797511267671,0,0
245,252.642098281986,0,0
246,253.473178538889,0,0
247,254.290888517515,0,0
248,255.095367289253,0,0
249,255.886756548084,0,0
250,256.665200575312,0,0
251,257.430846113629,0,0
252,258.183842150458,0,0
253,258.924339629915,0,0
254,259.652491122024,0,0
255,260.368450478613,0,0
256,261.072372500322,0,0
257,261.764412631087,0,0
258,262.444726687838,0,0
259,263.113470625879,0,0
260,263.770800336394,0,0
261,264.416871471381,0,0
262,265.051839292309,0,0
263,265.675858541002,0,0
264,266.289083333243,0,0
265,266.891667076378,0,0
266,267.483762411094,0,0
267,268.065521174901,0,0
268,268.637094381631,0,0
269,269.19863220888,0,0
270,269.750283985442,0,0
271,270.292198172804,0,0
272,270.824522337384,0,0
273,271.347403112791,0,0
274,271.860986153324,0,0
275,272.365416081054,0,0
276,272.860836429115,0,0
277,273.347389583514,0,0
278,273.825216725143,0,0
279,274.294457773067,0,0
280,274.755251329734,0,0
281,275.207734628674,0,0
282,275.652043485376,0,0
283,276.08831225235,0,0
284,276.516673779505,0,0
285,276.937259380916,0,0
286,277.350198808628,0,0
287,277.755620233511,0,0
288,278.153650232524,0,0
289,278.544413781383,0,0
290,278.928034251362,0,0
291,279.304633409072,0,0
292,279.67433141819,0,0
293,280.037246842417,0,0
294,280.393496649164,0,0
295,280.74319621368,0,0
296,281.086459323473,0,0
297,281.423398182872,0,0
298,281.754123417676,0,0
299,282.078744079766,0,0
300,282.397367651621,0,0
301,282.710100050781,0,0
302,283.017045634331,0,0
303,283.318307203624,0,0
304,283.613986009522,0,0
305,283.904181758411,0,0
306,284.18899261924,0,0
307,284.468515231715,0,0
308,284.742844715738,0,0
309,285.012074682055,0,0
310,285.276297244044,0,0
311,285.535603030536,0,0
312,285.790081199532,0,0
313,286.039819452712,0,0
314,286.284904050592,0,0
315,286.525419828247,0,0
316,286.761450211474,0,0
317,286.993077233305,0,0
318,287.220381550748,0,0
319,287.443442461666,0,0
320,287.66233792171,0,0
321,287.87714456122,0,0
322,288.08793770206,0,0
323,288.294791374371,0,0
324,288.497778333239,0,0
325,288.696970075295,0,0
326,288.892436855272,0,0
327,289.084247702539,0,0
328,289.272470437635,0,0
329,289.457171688821,0,0
330,289.638416908641,0,0
331,289.816270390518,0,0
332,289.990795285363,0,0
333,290.162053618207,0,0
334,290.330106304841,0,0
335,290.495013168457,0,0
336,290.656832956276,0,0
337,290.815623356147,0,0
338,290.971441013089,0,0
339,291.124341545764,0,0
340,291.274379562853,0,0
341,291.421608679305,0,0
342,291.566081532454,0,0
343,291.707849797982,0,0
344,291.846964205713,0,0
345,291.983474555232,0,0
346,292.117429731333,0,0
347,292.248877719275,0,0
348,292.377865619857,0,0
349,292.504439664314,0,0
350,292.628645229018,0,0
351,292.75052685001,0,0
352,292.870128237336,0,0
353,292.987492289218,0,0
354,293.102661106041,0,0
355,293.215676004168,0,0
356,293.326577529576,0,0
357,293.435405471334,0,0
358,293.542198874891,0,0
359,293.646996055208,0,0
360,293.749834609701,0,0
361,293.850751431019,0,0
362,293.94978271964,0,0
363,294.046963996287,0,0
364,294.142330114166,0,0
365,294.235915271019,0,0
